id,name,state,state_abbr,state_fips,county_fips,totpop,popdensity,sqmi,poverty,diversity,bachelor
338,Gulf County,Florida,FL,12,045,14192,25,568,0.1198,39.2,0.1252
339,Hamilton County,Florida,FL,12,047,14004,27,519,0.2533,65,0.0706
340,Hardee County,Florida,FL,12,049,25327,40,638,0.2625,80.1,0.0787
341,Hendry County,Florida,FL,12,051,39619,33,1189,0.2263,84.5,0.061
342,Hernando County,Florida,FL,12,053,194515,398,488,0.1314,54.5,0.1349
343,Highlands County,Florida,FL,12,055,101235,92,1107,0.1526,65.7,0.1214
344,Hillsborough County,Florida,FL,12,057,1459762,1369,1067,0.1346,80.8,0.2312
345,Holmes County,Florida,FL,12,059,19653,40,489,0.1907,30,0.0855
346,Indian River County,Florida,FL,12,061,159788,311,514,0.0972,54.4,0.1935
347,Jackson County,Florida,FL,12,063,47319,50,955,0.1918,54.2,0.0838
348,Jefferson County,Florida,FL,12,065,14510,24,612,0.1563,56.6,0.1505
349,Lafayette County,Florida,FL,12,067,8226,15,548,0.179,51.2,0.0591
350,Lake County,Florida,FL,12,069,383956,332,1157,0.0997,62.7,0.168
351,Lee County,Florida,FL,12,071,760822,934,815,0.1158,67.8,0.192
352,Leon County,Florida,FL,12,073,292198,416,702,0.1861,65.2,0.2754
353,Levy County,Florida,FL,12,075,42915,38,1135,0.1777,47.5,0.0856
354,Liberty County,Florida,FL,12,077,7974,10,843,0.2018,50,0.1025
355,Madison County,Florida,FL,12,079,17968,25,716,0.217,58.5,0.1006
356,Manatee County,Florida,FL,12,081,399710,533,750,0.0931,62.5,0.1978
357,Marion County,Florida,FL,12,083,375908,226,1663,0.1341,61,0.1437
358,Martin County,Florida,FL,12,085,158431,242,655,0.0981,54.5,0.2355
359,Miami-Dade County,Florida,FL,12,086,2701767,1360,1986,0.1705,82.1,0.2058
360,Monroe County,Florida,FL,12,087,82874,75,1102,0.097,65,0.2328
361,Nassau County,Florida,FL,12,089,90352,139,652,0.1003,34.3,0.1979
362,Okaloosa County,Florida,FL,12,091,211668,226,938,0.1046,57.5,0.2125
363,Okeechobee County,Florida,FL,12,093,39644,44,892,0.1747,69.2,0.0926
364,Orange County,Florida,FL,12,095,1429908,1425,1003,0.1319,84.7,0.2463
365,Osceola County,Florida,FL,12,097,388656,258,1506,0.1296,85.7,0.165
366,Palm Beach County,Florida,FL,12,099,1492191,675,2211,0.1111,76.3,0.2445
367,Pasco County,Florida,FL,12,101,561891,735,764,0.1244,60,0.1734
368,Pinellas County,Florida,FL,12,103,959107,3403,282,0.1134,55.3,0.2231
369,Polk County,Florida,FL,12,105,725046,361,2010,0.1404,75.5,0.1456
370,Putnam County,Florida,FL,12,107,73321,91,803,0.2263,57.1,0.0873
371,St. Johns County,Florida,FL,12,109,273425,447,611,0.0738,44.1,0.2991
372,St. Lucie County,Florida,FL,12,111,329226,572,575,0.1119,73.6,0.1534
373,Santa Rosa County,Florida,FL,12,113,188000,184,1024,0.085,43,0.1958
374,Sarasota County,Florida,FL,12,115,434006,754,576,0.0807,44.4,0.2232
375,Seminole County,Florida,FL,12,117,470856,1364,345,0.0947,73.8,0.2808
376,Sumter County,Florida,FL,12,119,129752,224,580,0.0872,33.4,0.1997
377,Suwannee County,Florida,FL,12,121,43474,63,692,0.1595,52.9,0.1114
378,Taylor County,Florida,FL,12,123,21796,21,1050,0.1521,46.8,0.0628
379,Union County,Florida,FL,12,125,16147,65,250,0.1543,47.3,0.0699
380,Volusia County,Florida,FL,12,127,553543,453,1221,0.1274,60.4,0.1704
381,Wakulla County,Florida,FL,12,129,33764,55,614,0.0658,42.4,0.1357
382,Walton County,Florida,FL,12,131,75305,71,1067,0.1162,42.8,0.2085
383,Washington County,Florida,FL,12,133,25318,41,616,0.1995,41.8,0.0965
384,Appling County,Georgia,GA,13,001,18444,36,512,0.2344,55.9,0.0592
385,Atkinson County,Georgia,GA,13,003,8286,24,345,0.2318,71.9,0.0586
386,Bacon County,Georgia,GA,13,005,11140,39,286,0.2398,51.1,0.0734
387,Baker County,Georgia,GA,13,007,2876,8,349,0.2714,60.3,0.0848
388,Baldwin County,Georgia,GA,13,009,43799,163,268,0.2218,57.9,0.1519
389,Banks County,Georgia,GA,13,011,18035,77,234,0.1438,32.4,0.0987
390,Barrow County,Georgia,GA,13,013,83505,513,163,0.1062,61.5,0.1451
391,Bartow County,Georgia,GA,13,015,108901,232,469,0.1214,52,0.1478
392,Ben Hill County,Georgia,GA,13,017,17194,68,254,0.2668,61.6,0.0792
393,Berrien County,Georgia,GA,13,019,18160,40,458,0.24,41.3,0.0855
394,Bibb County,Georgia,GA,13,021,157346,617,255,0.2373,60.1,0.167
395,Bleckley County,Georgia,GA,13,023,12583,57,219,0.1921,47.8,0.106
396,Brantley County,Georgia,GA,13,025,18021,40,447,0.1935,20.1,0.05
397,Brooks County,Georgia,GA,13,027,16301,33,498,0.2435,60.1,0.1321
398,Bryan County,Georgia,GA,13,029,44738,101,442,0.0902,53.4,0.2261
399,Bulloch County,Georgia,GA,13,031,81099,118,689,0.2182,57.5,0.1582
400,Burke County,Georgia,GA,13,033,24596,30,835,0.1668,58.2,0.0901
401,Butts County,Georgia,GA,13,035,25434,135,188,0.1496,52.4,0.1004
402,Calhoun County,Georgia,GA,13,037,5573,20,284,0.234,51.1,0.0658
403,Camden County,Georgia,GA,13,039,54768,85,644,0.155,54.1,0.1694
404,Candler County,Georgia,GA,13,043,10981,44,249,0.2256,65.4,0.1001
405,Carroll County,Georgia,GA,13,045,119148,237,504,0.1609,56.2,0.1551
406,Catoosa County,Georgia,GA,13,047,67872,418,162,0.0937,27.6,0.1668
407,Charlton County,Georgia,GA,13,049,12518,16,782,0.2121,61.6,0.0411
408,Chatham County,Georgia,GA,13,051,295291,672,440,0.1325,67.9,0.2299
409,Chattahoochee County,Georgia,GA,13,053,9565,38,251,0.1884,69.5,0.2324
410,Chattooga County,Georgia,GA,13,055,24965,80,314,0.2148,39.8,0.062
411,Cherokee County,Georgia,GA,13,057,266620,614,434,0.0719,52.9,0.2901
412,Clarke County,Georgia,GA,13,059,128671,1063,121,0.2435,67.4,0.2415
413,Clay County,Georgia,GA,13,061,2848,13,217,0.2434,53.7,0.1023
414,Clayton County,Georgia,GA,13,063,297595,2062,144,0.1506,61.1,0.1458
415,Clinch County,Georgia,GA,13,065,6749,8,824,0.2829,54.5,0.063
416,Cobb County,Georgia,GA,13,067,766149,2224,345,0.082,74.6,0.3261
417,Coffee County,Georgia,GA,13,069,43092,72,603,0.23,66.6,0.0828
418,Colquitt County,Georgia,GA,13,071,45898,83,557,0.2208,71.5,0.0713
419,Columbia County,Georgia,GA,13,073,156010,507,308,0.0607,59.8,0.2459
420,Cook County,Georgia,GA,13,075,17229,74,233,0.2229,57.8,0.0968
421,Coweta County,Georgia,GA,13,077,146158,328,446,0.0823,55.6,0.2281
422,Crawford County,Georgia,GA,13,079,12130,37,326,0.1613,45.5,0.061
423,Crisp County,Georgia,GA,13,081,20128,72,281,0.2397,58.6,0.1025
424,Dade County,Georgia,GA,13,083,16251,93,174,0.1107,20.1,0.1224
425,Dawson County,Georgia,GA,13,085,26798,125,214,0.0877,30,0.2177
426,Decatur County,Georgia,GA,13,087,29367,47,623,0.2,63.1,0.0915
427,DeKalb County,Georgia,GA,13,089,764382,2819,271,0.1153,71.1,0.2761
428,Dodge County,Georgia,GA,13,091,19925,40,503,0.2148,51.9,0.1129
429,Dooly County,Georgia,GA,13,093,11208,28,397,0.2047,63.5,0.0915
430,Dougherty County,Georgia,GA,13,095,85790,256,335,0.2486,47.9,0.1349
431,Douglas County,Georgia,GA,13,097,144237,717,201,0.1116,70,0.1977
432,Early County,Georgia,GA,13,099,10854,21,516,0.2338,55.3,0.1119
433,Echols County,Georgia,GA,13,101,3697,9,421,0.2728,70.8,0.0696
434,Effingham County,Georgia,GA,13,103,64769,134,483,0.0857,46.9,0.1481
435,Elbert County,Georgia,GA,13,105,19637,53,374,0.221,55,0.0799
436,Emanuel County,Georgia,GA,13,107,22768,33,690,0.2572,55.9,0.0734
437,Evans County,Georgia,GA,13,109,10774,58,187,0.2298,66.3,0.1041
438,Fannin County,Georgia,GA,13,111,25319,65,392,0.1377,19,0.1521
439,Fayette County,Georgia,GA,13,113,119194,597,200,0.0564,65.3,0.3117
440,Floyd County,Georgia,GA,13,115,98584,190,518,0.1694,58.8,0.1315
441,Forsyth County,Georgia,GA,13,117,251283,1017,247,0.0504,62.3,0.372
442,Franklin County,Georgia,GA,13,119,23424,88,266,0.1869,37,0.1123
443,Fulton County,Georgia,GA,13,121,1066710,1997,534,0.1215,70.7,0.3351
444,Gilmer County,Georgia,GA,13,123,31353,73,431,0.1481,41.2,0.1376
445,Glascock County,Georgia,GA,13,125,2884,20,144,0.1598,22,0.1227
446,Glynn County,Georgia,GA,13,127,84499,199,425,0.1434,59.3,0.202
447,Gordon County,Georgia,GA,13,129,57544,160,359,0.1608,54.1,0.1011
448,Grady County,Georgia,GA,13,131,26236,57,460,0.1774,67.8,0.094
449,Greene County,Georgia,GA,13,133,18915,47,406,0.1206,60.5,0.1753
450,Gwinnett County,Georgia,GA,13,135,957062,2191,437,0.0975,84.4,0.2634
451,Habersham County,Georgia,GA,13,137,46031,165,279,0.1451,53.5,0.1225
452,Hall County,Georgia,GA,13,139,203136,473,429,0.1212,73.4,0.1727
453,Hancock County,Georgia,GA,13,141,8735,18,478,0.252,45.7,0.0719
454,Haralson County,Georgia,GA,13,143,29919,106,283,0.1347,21.3,0.0856
455,Harris County,Georgia,GA,13,145,34668,73,473,0.0587,44.8,0.1796
456,Hart County,Georgia,GA,13,147,25828,101,257,0.1719,44.8,0.1058
457,Heard County,Georgia,GA,13,149,11412,38,301,0.2079,30.9,0.0464
458,Henry County,Georgia,GA,13,151,240712,737,327,0.0767,67,0.2008
459,Houston County,Georgia,GA,13,153,163633,431,380,0.1026,65.5,0.1863
460,Irwin County,Georgia,GA,13,155,9666,27,363,0.2003,56.7,0.099
461,Jackson County,Georgia,GA,13,157,75907,221,343,0.0998,46.1,0.1672
462,Jasper County,Georgia,GA,13,159,14588,39,373,0.14,46.3,0.1051
463,Jeff Davis County,Georgia,GA,13,161,14779,44,335,0.2246,60.6,0.0735
464,Jefferson County,Georgia,GA,13,163,15709,30,530,0.1781,57.4,0.088
465,Jenkins County,Georgia,GA,13,165,8674,25,352,0.2812,57.4,0.0551
466,Johnson County,Georgia,GA,13,167,9189,30,307,0.2006,50.5,0.0643
467,Jones County,Georgia,GA,13,169,28347,72,395,0.1365,45.6,0.1309
468,Lamar County,Georgia,GA,13,171,18500,100,186,0.1415,50.1,0.0964
469,Lanier County,Georgia,GA,13,173,9877,49,200,0.2885,53.6,0.1227
470,Laurens County,Georgia,GA,13,175,49570,61,818,0.245,56.7,0.1012
471,Lee County,Georgia,GA,13,177,33163,92,362,0.0876,50.3,0.1704
472,Liberty County,Georgia,GA,13,179,65256,125,521,0.1621,72.1,0.1407
473,Lincoln County,Georgia,GA,13,181,7690,30,257,0.1771,47.3,0.1255
474,Long County,Georgia,GA,13,183,16168,40,404,0.1616,68.8,0.112
475,Lowndes County,Georgia,GA,13,185,118251,232,511,0.2249,64.1,0.1723
476,Lumpkin County,Georgia,GA,13,187,33488,118,284,0.1249,29.4,0.1751
477,McDuffie County,Georgia,GA,13,189,21632,81,266,0.1513,58.5,0.0997
478,McIntosh County,Georgia,GA,13,191,10975,25,435,0.2097,51.4,0.1207
479,Macon County,Georgia,GA,13,193,12082,30,406,0.3171,56.7,0.063
480,Madison County,Georgia,GA,13,195,30120,106,286,0.1845,44.1,0.1249
481,Marion County,Georgia,GA,13,197,7498,20,367,0.1556,61.1,0.1052
482,Meriwether County,Georgia,GA,13,199,20613,41,505,0.232,54.5,0.0732
483,Miller County,Georgia,GA,13,201,6000,21,284,0.2145,50,0.1009
484,Mitchell County,Georgia,GA,13,205,21755,42,514,0.2454,59.8,0.0802
485,Monroe County,Georgia,GA,13,207,27957,70,398,0.1274,46.4,0.1632
486,Montgomery County,Georgia,GA,13,209,8610,35,245,0.1957,55.2,0.1147
487,Morgan County,Georgia,GA,13,211,20097,57,355,0.0883,46.9,0.133
488,Murray County,Georgia,GA,13,213,39973,115,347,0.1319,47.8,0.0729
489,Muscogee County,Georgia,GA,13,215,206922,936,221,0.1857,67.6,0.1723
490,Newton County,Georgia,GA,13,217,112483,403,279,0.133,64.3,0.1407
491,Oconee County,Georgia,GA,13,219,41799,224,186,0.0485,38.9,0.2712
492,Oglethorpe County,Georgia,GA,13,221,14825,34,442,0.1259,48.5,0.1081
493,Paulding County,Georgia,GA,13,223,168661,537,314,0.0639,58.5,0.1666
494,Peach County,Georgia,GA,13,225,27981,185,151,0.1886,67.3,0.1244
495,Pickens County,Georgia,GA,13,227,33216,143,233,0.1173,22.5,0.1567
496,Pierce County,Georgia,GA,13,229,19716,57,343,0.1636,35.1,0.0762
497,Pike County,Georgia,GA,13,231,18889,86,219,0.1018,26.6,0.1074
498,Polk County,Georgia,GA,13,233,42853,137,312,0.1771,57.4,0.0825
499,Pulaski County,Georgia,GA,13,235,9855,39,251,0.1971,54.8,0.0811
500,Putnam County,Georgia,GA,13,237,22047,61,361,0.1278,56.3,0.1612
501,Quitman County,Georgia,GA,13,239,2235,14,161,0.241,56.2,0.0561
502,Rabun County,Georgia,GA,13,241,16883,45,377,0.1403,33.3,0.15
503,Randolph County,Georgia,GA,13,243,6425,15,431,0.2698,53.6,0.0836
504,Richmond County,Georgia,GA,13,245,206607,629,329,0.2005,61.7,0.1489
505,Rockdale County,Georgia,GA,13,247,93570,708,132,0.1073,65.3,0.1917
506,Schley County,Georgia,GA,13,249,4547,27,168,0.2125,44.3,0.0894
507,Screven County,Georgia,GA,13,251,14067,21,656,0.144,54.7,0.0984
508,Seminole County,Georgia,GA,13,253,9147,36,257,0.2595,53.6,0.1116
509,Spalding County,Georgia,GA,13,255,67306,337,200,0.167,61,0.1313
510,Stephens County,Georgia,GA,13,257,26784,146,184,0.1474,38.1,0.1337
511,Stewart County,Georgia,GA,13,259,5314,12,464,0.2565,78.7,0.0952
512,Sumter County,Georgia,GA,13,261,29616,60,493,0.2579,62.7,0.12
513,Talbot County,Georgia,GA,13,263,5733,15,395,0.175,54.7,0.0749
514,Taliaferro County,Georgia,GA,13,265,1559,8,195,0.243,60.4,0.0549
515,Tattnall County,Georgia,GA,13,267,22842,47,488,0.2022,62.1,0.0833
516,Taylor County,Georgia,GA,13,269,7816,21,380,0.2826,53.9,0.1001
517,Telfair County,Georgia,GA,13,271,12477,28,444,0.2017,65.2,0.0515
518,Terrell County,Georgia,GA,13,273,9185,27,338,0.2533,52.7,0.0607
519,Thomas County,Georgia,GA,13,275,45798,83,552,0.1601,57.2,0.145
520,Tift County,Georgia,GA,13,277,41344,154,269,0.1894,68.3,0.1091
521,Toombs County,Georgia,GA,13,279,27030,73,371,0.2236,64.2,0.0886
522,Towns County,Georgia,GA,13,281,12493,73,172,0.1475,20,0.1988
523,Treutlen County,Georgia,GA,13,283,6406,32,202,0.3283,51.8,0.085
524,Troup County,Georgia,GA,13,285,69426,156,446,0.2032,60.4,0.1377
525,Turner County,Georgia,GA,13,287,9006,31,290,0.2105,58.6,0.0746
526,Twiggs County,Georgia,GA,13,289,8022,22,363,0.2343,54.6,0.0726
527,Union County,Georgia,GA,13,291,24632,75,329,0.1447,20.1,0.1346
528,Upson County,Georgia,GA,13,293,27700,85,328,0.2261,51.5,0.0973
529,Walker County,Georgia,GA,13,295,67654,151,447,0.1352,25.1,0.1229
530,Walton County,Georgia,GA,13,297,96673,293,330,0.1132,51,0.1598
531,Ware County,Georgia,GA,13,299,36251,40,908,0.2296,56.4,0.1057
532,Warren County,Georgia,GA,13,301,5215,18,287,0.3008,52.2,0.0947
533,Washington County,Georgia,GA,13,303,19988,29,684,0.2045,54.8,0.0877
534,Wayne County,Georgia,GA,13,305,30144,47,649,0.1869,49.7,0.0855
535,Webster County,Georgia,GA,13,307,2348,11,211,0.2605,58.1,0.1001
536,Wheeler County,Georgia,GA,13,309,7471,25,300,0.291,56.6,0.0687
537,White County,Georgia,GA,13,311,28003,116,242,0.1024,24.2,0.1492
538,Whitfield County,Georgia,GA,13,313,102864,353,291,0.1414,76.2,0.1218
539,Wilcox County,Georgia,GA,13,315,8766,23,382,0.233,54.6,0.0744
540,Wilkes County,Georgia,GA,13,317,9565,20,474,0.2194,59.6,0.091
541,Wilkinson County,Georgia,GA,13,319,8877,20,452,0.2617,55.9,0.0808
542,Worth County,Georgia,GA,13,321,20784,36,575,0.1619,46.9,0.0818
543,Ada County,Idaho,ID,16,001,494967,467,1061,0.0925,43.3,0.2682
544,Adams County,Idaho,ID,16,003,4379,3,1370,0.1606,19.8,0.1363
545,Bannock County,Idaho,ID,16,005,87018,76,1148,0.1333,41.1,0.2053
546,Bear Lake County,Idaho,ID,16,007,6372,6,1050,0.1268,15.8,0.1535
547,Benewah County,Idaho,ID,16,009,9530,12,784,0.1556,34.6,0.1183
548,Bingham County,Idaho,ID,16,011,47992,23,2120,0.1095,57.1,0.1628
549,Blaine County,Idaho,ID,16,013,24272,9,2655,0.0732,58.9,0.2529
550,Boise County,Idaho,ID,16,015,7610,4,1907,0.098,25.4,0.1821
551,Bonner County,Idaho,ID,16,017,47110,25,1918,0.1197,22,0.168
552,Bonneville County,Idaho,ID,16,019,123964,65,1900,0.0982,46.1,0.2305
553,Boundary County,Idaho,ID,16,021,12056,9,1278,0.1575,29.8,0.1471
554,Butte County,Idaho,ID,16,023,2574,1,2239,0.1906,23.7,0.1317
555,Camas County,Idaho,ID,16,025,1077,1,1079,0.1134,30.2,0.0924
556,Canyon County,Idaho,ID,16,027,231105,383,604,0.1076,65.1,0.1491
557,Caribou County,Idaho,ID,16,029,7027,4,1799,0.0688,23.1,0.1524
558,Cassia County,Idaho,ID,16,031,24655,10,2581,0.1122,67.4,0.1521
559,Clark County,Idaho,ID,16,033,790,0,1764,0.0248,75.5,0.0818
560,Clearwater County,Idaho,ID,16,035,8734,4,2488,0.1373,22.3,0.1357
561,Custer County,Idaho,ID,16,037,4275,1,4939,0.1125,21.3,0.1917
562,Elmore County,Idaho,ID,16,039,28666,9,3101,0.1347,59.1,0.151
563,Franklin County,Idaho,ID,16,041,14194,21,668,0.1364,28,0.1371
564,Fremont County,Idaho,ID,16,043,13388,7,1896,0.1178,40.4,0.1625
565,Gem County,Idaho,ID,16,045,19123,34,565,0.1278,36.5,0.1378
566,Gooding County,Idaho,ID,16,047,15598,21,734,0.1328,68.5,0.1245
567,Idaho County,Idaho,ID,16,049,16541,2,8504,0.1381,25.3,0.1691
568,Jefferson County,Idaho,ID,16,051,30891,28,1106,0.0899,37.1,0.1891
569,Jerome County,Idaho,ID,16,053,24237,40,603,0.1388,73.6,0.1178
570,Kootenai County,Idaho,ID,16,055,171362,131,1309,0.0895,29.3,0.1791
571,Latah County,Idaho,ID,16,057,39517,37,1077,0.1704,32,0.2657
572,Lemhi County,Idaho,ID,16,059,7974,2,4569,0.1404,20.4,0.1629
573,Lewis County,Idaho,ID,16,061,3533,7,480,0.1452,29.3,0.1435
574,Lincoln County,Idaho,ID,16,063,5127,4,1206,0.1346,70.3,0.0799
575,Madison County,Idaho,ID,16,065,52913,112,473,0.2128,40,0.2596
576,Minidoka County,Idaho,ID,16,067,21613,28,762,0.188,73.1,0.1068
577,Nez Perce County,Idaho,ID,16,069,42090,49,857,0.1384,31.4,0.1812
578,Oneida County,Idaho,ID,16,071,4564,4,1200,0.1227,17.5,0.1591
579,Owyhee County,Idaho,ID,16,073,11913,2,7697,0.1231,64.7,0.1034
580,Payette County,Idaho,ID,16,075,25386,62,410,0.1081,52.4,0.1193
581,Power County,Idaho,ID,16,077,7878,6,1442,0.0808,73,0.1058
582,Shoshone County,Idaho,ID,16,079,13169,5,2643,0.148,22.6,0.0791
583,Teton County,Idaho,ID,16,081,11630,26,450,0.0798,52.2,0.3115
584,Twin Falls County,Idaho,ID,16,083,90046,47,1929,0.1214,53,0.1406
585,Valley County,Idaho,ID,16,085,11746,3,3734,0.1168,26.6,0.2121
586,Washington County,Idaho,ID,16,087,10500,7,1473,0.1556,50.1,0.1046
587,Adams County,Illinois,IL,17,001,65737,75,871,0.1123,23.2,0.1744
588,Alexander County,Illinois,IL,17,003,5240,21,253,0.2179,53.2,0.1119
589,Bond County,Illinois,IL,17,005,16725,44,383,0.1518,30.8,0.1538
590,Boone County,Illinois,IL,17,007,53448,190,282,0.0916,65.5,0.1586
591,Brown County,Illinois,IL,17,009,6244,20,307,0.1236,44.1,0.1155
592,Bureau County,Illinois,IL,17,011,33244,38,874,0.1181,35.5,0.1542
593,Calhoun County,Illinois,IL,17,013,4437,16,284,0.0621,12.8,0.0884
594,Carroll County,Illinois,IL,17,015,15702,34,467,0.1038,27.1,0.1401
595,Cass County,Illinois,IL,17,017,13042,34,384,0.127,63.9,0.1211
596,Champaign County,Illinois,IL,17,019,205865,206,998,0.1865,63.8,0.2294
597,Christian County,Illinois,IL,17,021,34032,48,716,0.1092,20.8,0.1205
598,Clark County,Illinois,IL,17,023,15455,31,505,0.085,11.8,0.1352
599,Clay County,Illinois,IL,17,025,13288,28,470,0.1351,14.6,0.112
600,Clinton County,Illinois,IL,17,027,36899,73,503,0.0805,25.7,0.1666
601,Coles County,Illinois,IL,17,029,46863,92,510,0.2005,30,0.1631
602,Cook County,Illinois,IL,17,031,5275541,5513,957,0.1333,82.8,0.2513
603,Crawford County,Illinois,IL,17,033,18679,42,446,0.1313,20.9,0.1278
604,Cumberland County,Illinois,IL,17,035,10450,30,347,0.0795,11.1,0.1195
605,DeKalb County,Illinois,IL,17,037,100420,158,635,0.172,57.5,0.2199
606,De Witt County,Illinois,IL,17,039,15516,38,405,0.1139,18.3,0.1762
607,Douglas County,Illinois,IL,17,041,19740,47,417,0.1105,30.6,0.1438
608,DuPage County,Illinois,IL,17,043,932877,2773,336,0.0648,66.1,0.3185
609,Edgar County,Illinois,IL,17,045,16866,27,624,0.1343,12.2,0.1295
610,Edwards County,Illinois,IL,17,047,6245,28,223,0.1382,9.2,0.1126
611,Effingham County,Illinois,IL,17,049,34668,72,480,0.1039,16.4,0.1707
612,Fayette County,Illinois,IL,17,051,21488,30,725,0.1615,20.5,0.0897
613,Ford County,Illinois,IL,17,053,13534,28,486,0.1275,22.6,0.1589
614,Franklin County,Illinois,IL,17,055,37804,88,431,0.196,15.4,0.1225
615,Fulton County,Illinois,IL,17,057,33609,38,883,0.1359,19.8,0.1311
616,Gallatin County,Illinois,IL,17,059,4946,15,328,0.1969,12.1,0.0859
617,Greene County,Illinois,IL,17,061,11985,22,546,0.1288,10.1,0.1057
618,Grundy County,Illinois,IL,17,063,52533,122,431,0.0605,40.8,0.1624
619,Hamilton County,Illinois,IL,17,065,7993,18,436,0.1266,12.3,0.105
620,Hancock County,Illinois,IL,17,067,17620,22,814,0.1113,14,0.1537
621,Hardin County,Illinois,IL,17,069,3649,20,181,0.1739,16.4,0.0981
622,Henderson County,Illinois,IL,17,071,6387,16,395,0.0738,12.8,0.1509
623,Henry County,Illinois,IL,17,073,49284,60,826,0.1067,30.5,0.1752
624,Iroquois County,Illinois,IL,17,075,27077,24,1119,0.1209,31.8,0.1168
625,Jackson County,Illinois,IL,17,077,52974,88,602,0.243,51.4,0.1684
626,Jasper County,Illinois,IL,17,079,9287,19,498,0.1127,8.7,0.1287
627,Jefferson County,Illinois,IL,17,081,37113,64,584,0.1379,31.3,0.1221
628,Jersey County,Illinois,IL,17,083,21512,57,378,0.0853,14.8,0.1425
629,Jo Daviess County,Illinois,IL,17,085,22035,36,619,0.0885,19.9,0.1676
630,Johnson County,Illinois,IL,17,087,13308,38,349,0.1337,36.9,0.1287
631,Kane County,Illinois,IL,17,089,516522,985,524,0.0838,77.7,0.2357
632,Kankakee County,Illinois,IL,17,091,107502,158,681,0.1321,58.1,0.1431
633,Kendall County,Illinois,IL,17,093,131869,409,322,0.0455,67.5,0.2457
634,Knox County,Illinois,IL,17,095,49967,69,720,0.1711,40.8,0.1376
635,Lake County,Illinois,IL,17,097,714342,1518,470,0.0778,74.6,0.2863
636,LaSalle County,Illinois,IL,17,099,109658,96,1148,0.1299,40.8,0.1298
